roi_id,cycleNo,source_stem,local_cycle_index,front_candidate_rank,object_candidate_rank,validation_score,validation_label,object_x_full_approx,object_y_full_approx,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames_x,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,npz_path,preview_png,roi_norm_mean_delta,roi_norm_mean_slope,roi_norm_mean_slope_r2,high_fraction_delta,high_fraction_slope,low_fraction_delta,low_fraction_slope,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_um2_per_frame,centroid_path_px,first_last_corr,cumulative_abs_norm_change,temporal_diff_energy,cohort_role,event_reference_cycle,event_particles,n_event_particles,mean_drop_frac,global_frame_percentile,evidence_score,degradation_mode_hypothesis,front_quality_score,apparent_diffusion_proxy_ds_px2_per_frame,is_synchronized_reference,latent_path_length,latent_mean_step,latent_net_displacement,latent_component0_delta,latent_component1_delta,latent_component0_first,latent_component0_last,low_rank_dmd_mse,persistence_mse,velocity_mse,dmd_minus_persistence_mse,n_frames_y,n_frames_percentile,echem_points,duration_s,V_min,V_max,V_range,V_mean,I_mean_mA,I_abs_mean_mA,I_pos_fraction,I_neg_fraction,V_mean_delta,I_mean_delta,V_range_delta,cycles_from_block_start,cycles_to_block_end,block_fraction_elapsed,block_mode,protocol_block_segment,near_block_boundary_10cycles,physics_no_qc_rf_event_probability,predicted_event_roi,phase_slope_median_per_s,phase_slope_iqr_per_s,phase_slope_positive_fraction,phase_slope_negative_fraction,phase_slope_abs_median_per_s,radius2_slope_median_px2_per_s,radius2_slope_iqr_px2_per_s,radius2_slope_positive_fraction,radius2_slope_negative_fraction,diffusion_proxy_median_um2_per_s,diffusion_proxy_iqr_um2_per_s,default_q70_diffusion_proxy_um2_per_s,diffusion_proxy_abs_median_um2_per_s,q70_phase_slope_bootstrap_p50,q70_radius2_slope_bootstrap_p50_px2_per_s,threshold_robust_phase_score,threshold_robust_diffusion_score,timing_elapsed_s
cycle62_rank1_obj4,62.0,7_c2_x10_290623,7,1,4,6.282223708699526,control_multicycle_roi_candidate,1176.79012345679,1024.3456790123455,1081,928,1273,1120,192,96,64,6444,7363,8170.89306640625,8212.3837890625,41.49072265625,0.0753213167190551,0.0773664414882659,0.0020451247692108,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank1_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank1_obj4.png,0.0020451247692108,5.57183180577483e-05,0.025685118388446,0.0091372079089275,0.0002043430406222,-0.0170760934691431,-0.0002825131354565,31.21534164790944,0.1609705434005197,0.0014835045279791,16.007261517757932,0.9197262151951264,0.0273220278322696,8.291524136438966e-05,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.9750338827400629,-0.0010294590858875,0,10.918184280395508,0.1149282529950141,2.969611883163452,0.0593303442001342,-0.3098268508911133,-0.4835247695446014,-0.4241944253444671,0.0015560709762212,7.48517250031e-05,0.0002110246555275,0.0014812192512181,917.0,0.3370786516853932,47050.0,9223.984920978546,2.991282,4.201617,1.2103349999999995,3.8226030426780016,0.002895681360255,0.500889,0.5028905419766206,0.4971094580233793,-0.0016802584135811,-0.014928355800842,-0.0034739999999997,0.0,0.0,,galvanostatic_14,26,1,0.3779100658529473,0,1.5932327634192358e-06,4.127113334682998e-07,1.0,0.0,1.5932327634192358e-06,0.0009469023403594,0.0008690089478677,1.0,0.0,2.18166299218825e-06,2.0021966158873536e-06,2.18166299218825e-06,2.18166299218825e-06,1.4785481134508204e-06,0.0009183532259173,0.5865384615384616,0.5769230769230769,9242.521957436
cycle62_rank3_obj9,62.0,7_c2_x10_290623,7,3,9,5.445827812460037,control_multicycle_roi_candidate,798.3291139240506,318.0253164556962,702,222,894,414,192,96,64,6444,7363,8272.140625,8302.2314453125,30.0908203125,0.0780591294169426,0.0799833163619041,0.0019241869449615,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank3_obj9.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank3_obj9.png,0.0019241869449615,0.0001099846958636,0.0804314726394392,0.0110844817255841,0.0004487433252786,-0.0170760934691431,-0.0006518243963944,5.417711358715792,-0.3371006626159322,-0.0031067197066684,14.81079213099872,0.8236546885004241,0.0395402088761329,9.748830780154094e-05,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.5226033969557806,0.0009999913697182,0,14.523822784423828,0.1528823524713516,5.199330806732178,0.8398087024688721,0.3486356735229492,3.819324254989624,4.659132957458496,0.0038428737898357,8.728122452339449e-05,0.0002372989938521,0.0037555925653123,917.0,0.3370786516853932,47050.0,9223.984920978546,2.991282,4.201617,1.2103349999999995,3.8226030426780016,0.002895681360255,0.500889,0.5028905419766206,0.4971094580233793,-0.0016802584135811,-0.014928355800842,-0.0034739999999997,0.0,0.0,,galvanostatic_14,26,1,0.7691950885165459,1,3.2500966362218838e-06,1.3258742575466374e-06,1.0,0.0,3.2500966362218838e-06,-0.0020776191966109,0.0010197677202195,0.0,1.0,-4.786834628991654e-06,2.349544827385762e-06,-4.786834628991654e-06,4.786834628991654e-06,3.334522323669975e-06,-0.002054945006656,0.5096153846153847,0.8076923076923077,9242.521957436
cycle62_rank4_obj1,62.0,7_c2_x10_290623,7,4,1,4.911685287617786,control_multicycle_roi_candidate,566.4,166.8,470,71,662,263,192,96,64,6444,7363,8467.4150390625,8468.712890625,1.2978515625,0.0913313999772071,0.0918805375695228,0.0005491375923156,0.2500000000000909,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle62_rank4_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank4_obj1.png,0.0005491375923156,2.896359732763412e-05,0.0109310176512233,0.0014979029358897,4.559550694961352e-05,0.0130317555422408,-0.0002379875591753,-35.14246773307252,-0.0624528089940769,-0.0005755650876894,15.511310751558906,0.81748654409238,0.0393240302801132,0.0001122558896895,control,60.0,particle3,1.0,0.1707317073170731,0.3707865168539326,5.37722440775176,single_persistent_drop_needs_roi_qc,1.1137010944495138,-0.0004830536672512,0,9.103812217712402,0.0958295986056327,3.134448528289795,1.283997654914856,0.9460313320159912,-1.0874698162078855,0.1965277940034866,0.0013746815275226,0.0001053045614298,0.0002992940635522,0.0012693769660928,917.0,0.3370786516853932,47050.0,9223.984920978546,2.991282,4.201617,1.2103349999999995,3.8226030426780016,0.002895681360255,0.500889,0.5028905419766206,0.4971094580233793,-0.0016802584135811,-0.014928355800842,-0.0034739999999997,0.0,0.0,,galvanostatic_14,26,1,0.2609829602281813,0,6.997405416147907e-07,5.346276480338865e-07,1.0,0.0,6.997405416147907e-07,-0.0002837659498273,0.0003868911003209,0.2857142857142857,0.7142857142857143,-6.537967484022862e-07,8.913970951395241e-07,-1.0353759393558137e-06,6.537967484022862e-07,3.8236786903993035e-07,-0.0004987650033993,0.2596153846153847,0.0865384615384615,9242.521957436
cycle86_rank2_obj6,86.0,10_c2_x10_030723,1,2,6,6.600365262271105,event_multicycle_roi_candidate,1335.859296482412,171.678391959799,1240,76,1432,268,192,96,64,906,1812,8857.2548828125,8861.24609375,3.9912109375,0.0743529051542282,0.0744847282767295,0.0001318231225013,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank2_obj6.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank2_obj6.png,0.0001318231225013,6.188178202990187e-05,0.0601144842586854,0.0017974835230677,0.0003012232050952,0.0035949670461354,-0.0004235930960391,4.545769613543598,-0.113297888692585,-0.0010441533421908,16.06856611507289,0.981421999802556,0.0129550425335764,5.5853870435385033e-05,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,2.198397308847956,-0.0003828212075766,1,9.129712104797363,0.0961022302508354,1.6746985912322998,0.1503949165344238,0.0616589188575744,5.131002426147461,5.281397342681885,0.0005674881449522,5.044132399234513e-05,0.0001352120441424,0.0005170468209598,899.0,0.0786516853932584,90230.0,9021.373033046722,2.999776,4.200073,1.2002969999999995,3.821635612224316,0.0034861829990025,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,0.0,0.0,,galvanostatic_2,38,1,0.3396144827800139,0,2.051361698714253e-06,1.049343819660183e-06,1.0,0.0,2.051361698714253e-06,-0.0006995287785616,0.0005496634352113,0.0,1.0,-1.6117143058060102e-06,1.2664245547268506e-06,-1.9554819056947827e-06,1.6117143058060102e-06,2.1451709618248765e-06,-0.0008388244248497,0.4326923076923077,0.6538461538461537,9098.537893392
cycle86_rank5_obj8,86.0,10_c2_x10_030723,1,5,8,5.911487633945073,event_multicycle_roi_candidate,1660.7096774193549,191.1290322580645,1565,95,1757,287,192,96,64,906,1812,8213.4951171875,8221.01953125,7.5244140625,0.0837045386433601,0.0840370431542396,0.0003325045108795,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank5_obj8.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank5_obj8.png,0.0003325045108795,7.963398328194218e-05,0.055770744188088,0.0085380467345716,0.0004081991256197,0.00584182144997,-0.0005942367498688,16.00868295700832,-0.0392434806278366,-0.0003616679174661,14.608345369440102,0.9764818126773752,0.0149426693096756,6.303522968664765e-05,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.9606669965442456,0.000766356757609,1,10.073579788208008,0.1060376837849617,1.483196496963501,0.3276090621948242,-0.3396656513214111,-10.129913330078123,-9.8023042678833,0.0014296222525445,5.611572828456701e-05,0.0001461320912312,0.0013735065242599,899.0,0.0786516853932584,90230.0,9021.373033046722,2.999776,4.200073,1.2002969999999995,3.821635612224316,0.0034861829990025,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,0.0,0.0,,galvanostatic_2,38,1,0.3864320288439887,0,2.7063069795207498e-06,1.3865058302821564e-06,1.0,0.0,2.7063069795207498e-06,-0.0002808101853,0.0017079956145201,0.1428571428571428,0.8571428571428571,-6.469866669313556e-07,3.935221895854453e-06,-5.304166183579981e-07,6.469866669313556e-07,2.857693433629604e-06,-0.0001827040651815,0.3942307692307694,-0.375,9098.537893392
cycle86_rank3_obj5,86.0,10_c2_x10_030723,1,3,5,5.394256624475365,event_multicycle_roi_candidate,1184.2469135802469,1085.9753086419753,1088,990,1280,1182,192,96,64,906,1812,8329.9814453125,8341.5458984375,11.564453125,0.0754702761769294,0.0760826990008354,0.0006124228239059,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank3_obj5.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank3_obj5.png,0.0006124228239059,0.0001024783285327,0.0944331835822894,0.0071899340922708,0.0005004463531275,-0.005991611743559,-0.0006405489731957,23.814032284955942,0.0778727128081256,0.0007176749212396,15.136795435222869,0.9832888623655408,0.0138920098543167,0.0001116621788241,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.456577760966197,-0.0004042854948111,1,12.458833694458008,0.1311456114053726,1.0630582571029663,0.2506885528564453,-0.6289963722229004,-0.7626823782920837,-0.5119938254356384,0.0010727598255471,0.0001005372455438,0.0002615187372612,0.0009722225800033,899.0,0.0786516853932584,90230.0,9021.373033046722,2.999776,4.200073,1.2002969999999995,3.821635612224316,0.0034861829990025,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,0.0,0.0,,galvanostatic_2,38,1,0.4526292536279629,0,3.687204623056872e-06,1.2315455328634658e-06,1.0,0.0,3.687204623056872e-06,0.0004434992317086,0.0004069598282052,1.0,0.0,1.0218222298568356e-06,9.376354441849584e-07,1.933724240255684e-06,1.0218222298568356e-06,3.5808534347945e-06,0.0008609860690067,0.6634615384615385,0.5769230769230769,9098.537893392
cycle86_rank4_obj9,86.0,10_c2_x10_030723,1,4,9,4.6612934650376046,event_multicycle_roi_candidate,810.7391304347826,383.69565217391306,715,288,907,480,192,96,64,906,1812,8176.974609375,8167.140625,-9.833984375,0.0835592597723007,0.082896739244461,-0.0006625205278396,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank4_obj9.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank4_obj9.png,-0.0006625205278396,0.0001546158654881,0.1558487112724437,0.0023966446974236,0.0007780110592423,-0.0019472738166566,-0.0012219019745981,10.493458867036908,0.0466068817125058,0.0004295290218624,16.74307340334539,0.9761674649981452,0.0187715739011764,0.0001479157799622,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.1156177975150214,0.0001313458507198,1,18.20458030700684,0.1916271597146988,1.5880976915359497,-0.4181232452392578,-0.5664563179016113,5.409761428833008,4.99163818359375,0.0017838974054029,0.0001307200993778,0.0003315138437756,0.0016531773060251,899.0,0.0786516853932584,90230.0,9021.373033046722,2.999776,4.200073,1.2002969999999995,3.821635612224316,0.0034861829990025,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,0.0,0.0,,galvanostatic_2,38,1,0.5803281823688248,1,5.385509073626023e-06,2.691471515792406e-06,1.0,0.0,5.385509073626023e-06,0.0001824065282852,0.0016747916170241,0.5714285714285714,0.4285714285714285,4.202646411692796e-07,3.8587198856235535e-06,4.202646411692796e-07,4.202646411692796e-07,5.3076004942669705e-06,0.000135355446846,0.5865384615384616,-0.6346153846153846,9098.537893392
cycle86_rank6_obj78,86.0,10_c2_x10_030723,1,6,78,4.564274022953415,event_multicycle_roi_candidate,550.9333333333333,214.4,455,118,647,310,192,96,64,906,1812,8524.732421875,8528.212890625,3.48046875,0.085939921438694,0.086263358592987,0.000323437154293,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank6_obj78.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank6_obj78.png,0.000323437154293,8.182269879258672e-05,0.0707126495976769,0.0032953864589574,0.0003464243465741,0.005991611743559,-0.0007218328406165,7.509377843718994,0.0556853866038503,0.000513196522941,17.71359741354183,0.9732130924083864,0.0176536254584789,0.0001482293009757,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.85813722649508,-0.000538995063536,1,8.31127643585205,0.0874871239066124,0.6624271869659424,-0.1629416942596435,-0.0813643336296081,-2.7623682022094727,-2.925309896469116,0.0009274622962038,0.0001389394576563,0.0003771430883716,0.0007885228385474,899.0,0.0786516853932584,90230.0,9021.373033046722,2.999776,4.200073,1.2002969999999995,3.821635612224316,0.0034861829990025,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,0.0,0.0,,galvanostatic_2,38,1,0.3296126202099753,0,2.516428752584085e-06,1.684366704386822e-06,1.0,0.0,2.516428752584085e-06,0.0001318250909171,0.0003721188007718,0.7142857142857143,0.2857142857142857,3.037250094731361e-07,8.573617169782675e-07,1.1769228983144588e-06,3.037250094731361e-07,2.48564178691648e-06,0.0004912272370666,0.3173076923076923,0.0096153846153846,9098.537893392
cycle86_rank8_obj17,86.0,10_c2_x10_030723,1,8,17,4.404672825684108,event_multicycle_roi_candidate,116.0,1002.9019607843136,20,907,212,1099,192,96,64,906,1812,8309.9638671875,8314.166015625,4.2021484375,0.1148767992854118,0.115282692015171,0.0004058927297592,0.2236067977499281,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle86_rank8_obj17.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank8_obj17.png,0.0004058927297592,0.0001173355582514,0.2278555911696755,-0.0029958058717795,0.000286182448967,-0.0014979029358898,-0.000430389899196,4.773593693701628,-0.0600221748108286,-0.0005531643630565,14.641106189311609,0.9595425012763258,0.0183876566588878,0.0001289472565986,event,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,1.248393377128957,0.0002578172714733,1,11.313231468200684,0.1190866455435752,0.9409472942352296,0.112049400806427,0.1521126627922058,0.5295165181159973,0.6415659189224243,0.0014586938896172,0.0001132411862272,0.000294598288292,0.00134545270339,899.0,0.0786516853932584,90230.0,9021.373033046722,2.999776,4.200073,1.2002969999999995,3.821635612224316,0.0034861829990025,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,0.0,0.0,,galvanostatic_2,38,1,0.5223455995979941,1,2.5173819686638037e-06,6.751226010716173e-07,1.0,0.0,2.5173819686638037e-06,-0.0005245335668951,0.0005329288376804,0.1428571428571428,0.8571428571428571,-1.2085253381264768e-06,1.2278680420156934e-06,-1.2085253381264768e-06,1.2085253381264768e-06,2.181060733993195e-06,-0.0005312457521378,0.6057692307692308,0.2403846153846153,9098.537893392
cycle88_rank2_obj4,88.0,10_c2_x10_030723,3,2,4,4.505572339544418,control_multicycle_roi_candidate,1335.142857142857,170.57142857142858,1239,75,1431,267,192,96,64,2720,3626,8867.92578125,8869.2841796875,1.3583984375,0.0745094120502471,0.0746501311659812,0.0001407191157341,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle88_rank2_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle88_rank2_obj4.png,0.0001407191157341,7.362758617971056e-05,0.0807321682579566,0.0022468544038346,0.0004029009112517,-0.0020970641102456,-0.0008348751308607,-0.8578841853651511,-0.4561534367472173,-0.0042039100730623,17.918251642647785,0.9966878105986634,0.0069000697694718,6.141248013591394e-05,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.6746893715851342,9.537964091090544e-05,1,10.460606575012209,0.1101116463541984,0.6835139989852905,0.0423669815063476,0.0065629482269287,5.351622581481934,5.393989562988281,0.0005338262308214,6.305429633357562e-05,0.0001519690031273,0.0004707719344878,904.0,0.1797752808988764,80850.0,9034.488495111464,2.99051,4.200073,1.2095629999999995,3.831200505021645,0.0275566391094619,0.500889,0.5275077303648732,0.4724922696351268,0.008490471554861,0.0209038885100485,0.0094590000000001,0.0,0.0,,galvanostatic_6,39,1,0.4692326687691698,0,2.8140112573053534e-06,2.902416701224604e-06,0.8571428571428571,0.1428571428571428,2.8140112573053534e-06,-0.0031362754241171,0.0045987733100357,0.0,1.0,-7.225978577165878e-06,1.0595573706322274e-05,-7.225978577165878e-06,7.225978577165878e-06,2.8046930554858068e-06,-0.0031230023003278,-0.1923076923076923,0.6923076923076923,9106.526124716
cycle88_rank5_obj9,88.0,10_c2_x10_030723,3,5,9,4.333685300200534,control_multicycle_roi_candidate,810.4086021505376,383.6559139784946,714,288,906,480,192,96,64,2720,3626,8172.9072265625,8149.90283203125,-23.00439453125,0.0862656980752945,0.0848554670810699,-0.0014102309942245,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle88_rank5_obj9.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle88_rank5_obj9.png,-0.0014102309942245,0.0001230203756387,0.0772147624614888,-0.0031455961653684,0.000777945903208,-0.0016476932294787,-0.0015322435952304,4.236460059758997,-0.1295089331587519,-0.001193554327991,19.54238722692882,0.9964247476619132,0.0100303934887051,0.0001700884313322,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.9442061661567512,-0.0013073852692188,1,21.97732925415039,0.2313403040170669,0.4411919713020324,-0.253753662109375,-0.1839675903320312,5.16865873336792,4.914905071258545,0.0010940666761598,0.0001799567621674,0.0004073869713465,0.0009141099139924,904.0,0.1797752808988764,80850.0,9034.488495111464,2.99051,4.200073,1.2095629999999995,3.831200505021645,0.0275566391094619,0.500889,0.5275077303648732,0.4724922696351268,0.008490471554861,0.0209038885100485,0.0094590000000001,0.0,0.0,,galvanostatic_6,39,1,0.476087020251638,0,5.2082050230117234e-06,3.641659125265122e-06,1.0,0.0,5.2082050230117234e-06,-0.0010682187077793,0.0044193808410415,0.4285714285714285,0.5714285714285714,-2.4611759027235795e-06,1.0182253457759765e-05,-2.4611759027235795e-06,2.4611759027235795e-06,5.31727581488295e-06,-0.0010435547094913,0.528846153846154,-0.25,9106.526124716
cycle88_rank3_obj6,88.0,10_c2_x10_030723,3,3,6,4.328278429709984,control_multicycle_roi_candidate,1182.9565217391305,1082.8695652173913,1087,987,1279,1179,192,96,64,2720,3626,8322.5498046875,8318.69140625,-3.8583984375,0.0769231393933296,0.0768941342830658,-2.9005110263824463e-05,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle88_rank3_obj6.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle88_rank3_obj6.png,-2.9005110263824463e-05,7.164959280645879e-05,0.0434292482204533,0.0032953864589574,0.0003764955710357,-0.0026962252846015,-0.0008319911190267,1.3546880721529533,-0.3767532639633708,-0.0034721580806864,15.66557673041542,0.9947716075442624,0.0091402726247906,0.0001252105575986,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.7769960856294926,-0.0005971468921385,1,15.046319961547852,0.158382311463356,0.3406366109848022,0.1493685245513916,-0.1504969596862793,-0.8495164513587952,-0.7001479268074036,0.0013608981280412,0.0001314565433858,0.0003004520922331,0.0012294415846554,904.0,0.1797752808988764,80850.0,9034.488495111464,2.99051,4.200073,1.2095629999999995,3.831200505021645,0.0275566391094619,0.500889,0.5275077303648732,0.4724922696351268,0.008490471554861,0.0209038885100485,0.0094590000000001,0.0,0.0,,galvanostatic_6,39,1,0.4402481027314706,0,2.3679400168437707e-06,6.68189538901009e-07,1.0,0.0,2.3679400168437707e-06,-0.0031233010863157,0.0017645469647035,0.0,1.0,-7.196085702871549e-06,4.065516206676868e-06,-7.196085702871549e-06,7.196085702871549e-06,2.3170899874244537e-06,-0.0031297611953202,0.5865384615384617,0.75,9106.526124716
cycle88_rank4_obj8,88.0,10_c2_x10_030723,3,4,8,4.122451717220647,control_multicycle_roi_candidate,1660.7633587786258,189.7404580152672,1565,94,1757,286,192,96,64,2720,3626,8219.876953125,8219.013671875,-0.86328125,0.0846538990736007,0.0847052782773971,5.137920379638672e-05,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle88_rank4_obj8.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle88_rank4_obj8.png,5.137920379638672e-05,7.886104029859186e-05,0.0501815626787041,0.0014979029358897,0.000483107989474,-0.0020970641102456,-0.0014034163983609,0.0627164870279557,-0.6185831300070882,-0.0057008621261453,14.271979205762063,0.9975350895222352,0.0068695419467985,7.042353536235169e-05,control,86.0,"particle0,particle1,particle2",3.0,0.1420951480652973,0.0786516853932584,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.5810432952277503,4.176205234778402e-06,1,11.523117065429688,0.1212959662079811,0.3282954096794128,0.1883649826049804,-0.0623083114624023,-9.907764434814451,-9.719399452209473,0.0015808060234121,7.311938202292367e-05,0.0001718434223221,0.0015076866413891,904.0,0.1797752808988764,80850.0,9034.488495111464,2.99051,4.200073,1.2095629999999995,3.831200505021645,0.0275566391094619,0.500889,0.5275077303648732,0.4724922696351268,0.008490471554861,0.0209038885100485,0.0094590000000001,0.0,0.0,,galvanostatic_6,39,1,0.564702227485469,1,3.264576765824788e-06,3.838725299832139e-06,1.0,0.0,3.264576765824788e-06,-0.0045233276046616,0.0057019387683259,0.0,1.0,-1.0421746801140351e-05,1.3137266922222963e-05,-1.0421746801140351e-05,1.0421746801140351e-05,3.268333143378489e-06,-0.004532580240538,0.3173076923076924,0.6923076923076923,9106.526124716
