roi_id,cycleNo,source_stem,local_cycle_index,front_candidate_rank,object_candidate_rank,validation_score,validation_label,object_x_full_approx,object_y_full_approx,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,npz_path,preview_png
cycle40_rank8_obj3,40.0,5_c2_x10_260623,5,8,3,26.09069854419696,transfer_warning_roi_candidate,1178.5882352941176,583.6470588235294,1083,488,1275,680,192,96,96,4639,5566,8059.3525390625,8059.38525390625,0.03271484375,0.08192383497953415,0.08178987354040146,-0.00013396143913269043,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle40_rank8_obj3.png
cycle40_rank8_obj1,40.0,5_c2_x10_260623,5,8,1,25.23539654321421,transfer_warning_roi_candidate,563.8367346938776,158.77551020408163,468,63,660,255,192,96,96,4639,5566,8469.705078125,8470.55859375,0.853515625,0.09464480727910995,0.09447070956230164,-0.0001740977168083191,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle40_rank8_obj1.png
cycle40_rank8_obj2,40.0,5_c2_x10_260623,5,8,2,24.719680022265944,transfer_warning_roi_candidate,1323.6972972972974,100.90810810810812,1228,5,1420,197,192,96,96,4639,5566,8688.3349609375,8699.9775390625,11.642578125,0.07259220629930496,0.07316671311855316,0.0005745068192481995,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle40_rank8_obj2.png
cycle40_rank8_obj4,40.0,5_c2_x10_260623,5,8,4,23.491688623886883,transfer_warning_roi_candidate,1172.4444444444443,1019.3086419753088,1076,923,1268,1115,192,96,96,4639,5566,8157.25439453125,8167.935546875,10.68115234375,0.07622890919446945,0.07718876004219055,0.0009598508477210999,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle40_rank8_obj4.png
cycle116_rank12_obj1,116.0,13_c2_x6_100723,1,12,1,27.363295086379125,transfer_warning_roi_candidate,586.0,232.0,490,136,682,328,192,96,96,909,1818,8548.2138671875,8538.7666015625,-9.447265625,0.08778868615627289,0.08726873993873596,-0.0005199462175369263,0.22360679774992814,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle116_rank12_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle116_rank12_obj1.png
cycle116_rank12_obj3,116.0,13_c2_x6_100723,1,12,3,26.1177158996103,transfer_warning_roi_candidate,1203.030303030303,651.6363636363636,1107,556,1299,748,192,96,96,909,1818,8064.9931640625,8053.81494140625,-11.17822265625,0.06865303963422775,0.06816156953573227,-0.0004914700984954834,0.22360679774992814,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle116_rank12_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle116_rank12_obj3.png
cycle116_rank12_obj2,116.0,13_c2_x6_100723,1,12,2,25.378014840116585,transfer_warning_roi_candidate,842.6666666666666,66.16666666666667,747,0,939,192,192,96,96,909,1818,8966.091796875,8954.994140625,-11.09765625,0.08947493880987167,0.08903717994689941,-0.0004377588629722595,0.22360679774992814,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle116_rank12_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle116_rank12_obj2.png
cycle116_rank12_obj4,116.0,13_c2_x6_100723,1,12,4,24.263145715616087,transfer_warning_roi_candidate,1347.975,171.6,1252,76,1444,268,192,96,96,909,1818,8866.90234375,8857.6171875,-9.28515625,0.07619521021842957,0.0758880078792572,-0.0003072023391723633,0.22360679774992814,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle116_rank12_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle116_rank12_obj4.png
cycle146_rank2_obj4,146.0,17_c2_x10_HighHighCOV_150723,0,2,4,25.08453257672064,transfer_warning_roi_candidate,1350.4700460829492,186.69124423963132,1254,91,1446,283,192,96,96,0,1236,8813.97265625,8836.1611328125,22.1884765625,0.07101407647132874,0.07196085155010223,0.0009467750787734985,0.25,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle146_rank2_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle146_rank2_obj4.png
cycle146_rank2_obj3,146.0,17_c2_x10_HighHighCOV_150723,0,2,3,24.25844097336723,transfer_warning_roi_candidate,848.2352941176471,84.3529411764706,752,0,944,192,192,96,96,0,1236,8899.5888671875,8900.8330078125,1.244140625,0.08293253928422928,0.08304312080144882,0.00011058151721954346,0.25,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle146_rank2_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle146_rank2_obj3.png
cycle146_rank2_obj2,146.0,17_c2_x10_HighHighCOV_150723,0,2,2,24.00590728570276,transfer_warning_roi_candidate,829.170731707317,395.0243902439024,733,299,925,491,192,96,96,0,1236,8024.79443359375,8007.23095703125,-17.5634765625,0.0583052784204483,0.05716733634471893,-0.0011379420757293701,0.25,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle146_rank2_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle146_rank2_obj2.png
cycle146_rank2_obj1,146.0,17_c2_x10_HighHighCOV_150723,0,2,1,23.996348529153263,transfer_warning_roi_candidate,1202.8387096774193,1101.247311827957,1107,1005,1299,1197,192,96,96,0,1236,8413.1845703125,8391.61328125,-21.5712890625,0.07234468311071396,0.07127035409212112,-0.0010743290185928345,0.25,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle146_rank2_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle146_rank2_obj1.png
cycle147_rank11_obj3,147.0,17_c2_x10_HighHighCOV_150723,1,11,3,24.624743710237528,transfer_warning_roi_candidate,1645.860465116279,128.27906976744185,1550,32,1742,224,192,96,96,1237,2474,8126.537109375,8152.646484375,26.109375,0.0817861258983612,0.0835602805018425,0.0017741546034812927,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle147_rank11_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle147_rank11_obj3.png
cycle147_rank11_obj1,147.0,17_c2_x10_HighHighCOV_150723,1,11,1,24.26761527106625,transfer_warning_roi_candidate,846.9375,84.625,751,0,943,192,192,96,96,1237,2474,8895.9326171875,8916.0771484375,20.14453125,0.08469399064779282,0.08716890215873718,0.0024749115109443665,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle147_rank11_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle147_rank11_obj1.png
cycle147_rank11_obj2,147.0,17_c2_x10_HighHighCOV_150723,1,11,2,23.264156540689225,transfer_warning_roi_candidate,1202.1509433962265,1102.4150943396226,1106,1006,1298,1198,192,96,96,1237,2474,8395.1640625,8368.48828125,-26.67578125,0.07474847882986069,0.07375490665435791,-0.000993572175502777,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle147_rank11_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle147_rank11_obj2.png
cycle147_rank11_obj4,147.0,17_c2_x10_HighHighCOV_150723,1,11,4,23.138560592904174,transfer_warning_roi_candidate,826.0416666666666,395.4583333333333,730,299,922,491,192,96,96,1237,2474,8008.5849609375,8014.212890625,5.6279296875,0.05840027332305908,0.05900001525878906,0.0005997419357299805,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle147_rank11_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle147_rank11_obj4.png
cycle148_rank9_obj4,148.0,17_c2_x10_HighHighCOV_150723,2,9,4,24.73572028985577,transfer_warning_roi_candidate,1645.860465116279,128.27906976744185,1550,32,1742,224,192,96,96,2475,3712,8151.13720703125,8166.94775390625,15.810546875,0.08427199721336365,0.08564867079257965,0.0013766735792160034,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle148_rank9_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle148_rank9_obj4.png
cycle148_rank9_obj1,148.0,17_c2_x10_HighHighCOV_150723,2,9,1,24.293498644747416,transfer_warning_roi_candidate,847.625,84.625,752,0,944,192,192,96,96,2475,3712,8916.7841796875,8927.3935546875,10.609375,0.08800581097602844,0.08965541422367096,0.001649603247642517,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle148_rank9_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle148_rank9_obj1.png
cycle148_rank9_obj2,148.0,17_c2_x10_HighHighCOV_150723,2,9,2,23.78274905742516,transfer_warning_roi_candidate,825.6,397.3176470588235,730,301,922,493,192,96,96,2475,3712,8013.0771484375,8009.125,-3.9521484375,0.059038206934928894,0.05901665985584259,-2.154707908630371e-05,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle148_rank9_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle148_rank9_obj2.png
cycle148_rank9_obj3,148.0,17_c2_x10_HighHighCOV_150723,2,9,3,23.513103415416406,transfer_warning_roi_candidate,1201.1089108910892,1100.990099009901,1105,1005,1297,1197,192,96,96,2475,3712,8354.443359375,8336.181640625,-18.26171875,0.0751669630408287,0.0742698535323143,-0.0008971095085144043,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle148_rank9_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle148_rank9_obj3.png
cycle150_rank1_obj4,150.0,17_c2_x10_HighHighCOV_150723,4,1,4,32.06435888596172,transfer_warning_roi_candidate,1644.421052631579,128.0,1548,32,1740,224,192,96,96,4950,6187,8176.724609375,8183.8984375,7.173828125,0.08572164922952652,0.08625192195177078,0.0005302727222442627,0.2236067977500298,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle150_rank1_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle150_rank1_obj4.png
cycle150_rank1_obj1,150.0,17_c2_x10_HighHighCOV_150723,4,1,1,31.252033699995643,transfer_warning_roi_candidate,846.2068965517242,84.27586206896552,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.09141111373901367,0.09214331209659576,0.0007321983575820923,0.2236067977500298,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle150_rank1_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle150_rank1_obj1.png
cycle150_rank1_obj2,150.0,17_c2_x10_HighHighCOV_150723,4,1,2,30.29101000024845,transfer_warning_roi_candidate,824.7317073170732,396.6829268292683,729,301,921,493,192,96,96,4950,6187,8005.595703125,7992.29443359375,-13.30126953125,0.05830680578947067,0.057555992156267166,-0.0007508136332035065,0.2236067977500298,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle150_rank1_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle150_rank1_obj2.png
cycle150_rank1_obj3,150.0,17_c2_x10_HighHighCOV_150723,4,1,3,30.064514136526785,transfer_warning_roi_candidate,1201.6,1103.115789473684,1106,1007,1298,1199,192,96,96,4950,6187,8340.8232421875,8323.818359375,-17.0048828125,0.07392673939466476,0.07279260456562042,-0.001134134829044342,0.2236067977500298,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle150_rank1_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle150_rank1_obj3.png
cycle151_rank4_obj1,151.0,17_c2_x10_HighHighCOV_150723,5,4,1,24.793334808325397,transfer_warning_roi_candidate,844.1818181818181,81.81818181818181,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.09088637679815292,0.09040794521570206,-0.0004784315824508667,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle151_rank4_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle151_rank4_obj1.png
cycle151_rank4_obj3,151.0,17_c2_x10_HighHighCOV_150723,5,4,3,24.20215302399285,transfer_warning_roi_candidate,1202.7692307692307,667.0769230769231,1107,571,1299,763,192,96,96,6188,7425,8025.16064453125,8030.22412109375,5.0634765625,0.0653395801782608,0.06551453471183777,0.00017495453357696533,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle151_rank4_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle151_rank4_obj3.png
cycle151_rank4_obj4,151.0,17_c2_x10_HighHighCOV_150723,5,4,4,24.049243565455733,transfer_warning_roi_candidate,1643.0588235294117,125.88235294117646,1547,30,1739,222,192,96,96,6188,7425,8169.0078125,8172.5546875,3.546875,0.08243239670991898,0.08260924369096756,0.00017684698104858398,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle151_rank4_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle151_rank4_obj4.png
cycle151_rank4_obj2,151.0,17_c2_x10_HighHighCOV_150723,5,4,2,23.64798893669939,transfer_warning_roi_candidate,1200.0701754385964,1107.2280701754387,1104,1008,1296,1200,192,96,96,6188,7425,8330.3544921875,8336.45703125,6.1025390625,0.06967103481292725,0.07007214426994324,0.0004011094570159912,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle151_rank4_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle151_rank4_obj2.png
cycle152_rank5_obj3,152.0,17_c2_x10_HighHighCOV_150723,6,5,3,26.373247027867063,transfer_warning_roi_candidate,1643.888888888889,126.77777777777776,1548,31,1740,223,192,96,96,7426,8662,8171.72900390625,8161.2255859375,-10.50341796875,0.07916508615016937,0.07859447598457336,-0.0005706101655960083,0.29154759474225334,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle152_rank5_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle152_rank5_obj3.png
cycle152_rank5_obj1,152.0,17_c2_x10_HighHighCOV_150723,6,5,1,25.32243266860752,transfer_warning_roi_candidate,845.448275862069,83.03448275862068,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.08925586938858032,-0.0006237328052520752,0.29154759474225334,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle152_rank5_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle152_rank5_obj1.png
cycle152_rank5_obj4,152.0,17_c2_x10_HighHighCOV_150723,6,5,4,24.956694563620736,transfer_warning_roi_candidate,1349.0143540669856,185.1674641148325,1253,89,1445,281,192,96,96,7426,8662,8894.7041015625,8884.68359375,-10.0205078125,0.07482264190912247,0.07427898794412613,-0.0005436539649963379,0.29154759474225334,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle152_rank5_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle152_rank5_obj4.png
cycle152_rank5_obj2,152.0,17_c2_x10_HighHighCOV_150723,6,5,2,24.182967554561685,transfer_warning_roi_candidate,1198.936170212766,1104.6808510638298,1103,1008,1295,1200,192,96,96,7426,8662,8333.2841796875,8337.9873046875,4.703125,0.06574511528015137,0.06603875756263733,0.0002936422824859619,0.29154759474225334,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle152_rank5_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle152_rank5_obj2.png
cycle153_rank7_obj3,153.0,17_c2_x10_HighHighCOV_150723,7,7,3,24.798684599240847,transfer_warning_roi_candidate,1348.1869158878503,186.6355140186916,1252,91,1444,283,192,96,96,8663,9900,8894.97265625,8874.578125,-20.39453125,0.07212643325328827,0.0711444616317749,-0.0009819716215133667,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle153_rank7_obj3.png
cycle153_rank7_obj1,153.0,17_c2_x10_HighHighCOV_150723,7,7,1,24.64300320224848,transfer_warning_roi_candidate,844.375,82.625,748,0,940,192,192,96,96,8663,9900,8908.1669921875,8898.412109375,-9.7548828125,0.08647355437278748,0.0856190100312233,-0.0008545443415641785,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle153_rank7_obj1.png
cycle153_rank7_obj2,153.0,17_c2_x10_HighHighCOV_150723,7,7,2,23.93590826727076,transfer_warning_roi_candidate,1199.3877551020407,1106.6938775510205,1103,1008,1295,1200,192,96,96,8663,9900,8312.95703125,8311.9375,-1.01953125,0.0600459985435009,0.06000504270195961,-4.095584154129028e-05,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle153_rank7_obj2.png
cycle153_rank7_obj4,153.0,17_c2_x10_HighHighCOV_150723,7,7,4,23.6125928020467,transfer_warning_roi_candidate,1673.6140350877192,204.52631578947367,1578,109,1770,301,192,96,96,8663,9900,8250.58984375,8227.6708984375,-22.9189453125,0.07483925670385361,0.07373126596212387,-0.0011079907417297363,0.2121320343559321,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle153_rank7_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle153_rank7_obj4.png
cycle154_rank6_obj3,154.0,17_c2_x10_HighHighCOV_150723,8,6,3,25.70071857444932,transfer_warning_roi_candidate,1644.0,126.37837837837836,1548,30,1740,222,192,96,96,9901,11138,8129.501953125,8120.353515625,-9.1484375,0.0723239928483963,0.0718829408288002,-0.00044105201959609985,0.28284271247460296,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle154_rank6_obj3.png
cycle154_rank6_obj1,154.0,17_c2_x10_HighHighCOV_150723,8,6,1,25.20795070859362,transfer_warning_roi_candidate,845.1724137931035,83.17241379310344,749,0,941,192,192,96,96,9901,11138,8895.4404296875,8887.27734375,-8.1630859375,0.0844794362783432,0.08400458097457886,-0.00047485530376434326,0.28284271247460296,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle154_rank6_obj1.png
cycle154_rank6_obj4,154.0,17_c2_x10_HighHighCOV_150723,8,6,4,24.682080719034797,transfer_warning_roi_candidate,1349.1827956989248,186.66666666666663,1253,91,1445,283,192,96,96,9901,11138,8867.8876953125,8859.509765625,-8.3779296875,0.06978102773427963,0.06938781589269638,-0.00039321184158325195,0.28284271247460296,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle154_rank6_obj4.png
cycle154_rank6_obj2,154.0,17_c2_x10_HighHighCOV_150723,8,6,2,24.22153496487533,transfer_warning_roi_candidate,1203.1724137931035,1110.0229885057472,1107,1008,1299,1200,192,96,96,9901,11138,8322.8095703125,8313.04296875,-9.7666015625,0.05771607905626297,0.057171642780303955,-0.0005444362759590149,0.28284271247460296,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle154_rank6_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle154_rank6_obj2.png
cycle155_rank10_obj1,155.0,17_c2_x10_HighHighCOV_150723,9,10,1,24.60073868554239,transfer_warning_roi_candidate,1346.1151832460732,185.34031413612564,1250,89,1442,281,192,96,96,11139,12376,8867.64453125,8887.927734375,20.283203125,0.06949850171804428,0.0704263299703598,0.0009278282523155212,0.1802775637731301,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle155_rank10_obj1.png
cycle155_rank10_obj2,155.0,17_c2_x10_HighHighCOV_150723,9,10,2,24.16321480439601,transfer_warning_roi_candidate,842.0298507462686,80.11940298507463,746,0,938,192,192,96,96,11139,12376,8893.4794921875,8919.0673828125,25.587890625,0.08141851425170898,0.08292937278747559,0.0015108585357666016,0.1802775637731301,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle155_rank10_obj2.png
cycle155_rank10_obj3,155.0,17_c2_x10_HighHighCOV_150723,9,10,3,23.460269822850847,transfer_warning_roi_candidate,1201.7586206896551,1111.1724137931035,1106,1008,1298,1200,192,96,96,11139,12376,8319.265625,8375.888671875,56.623046875,0.056020453572273254,0.05893076956272125,0.002910315990447998,0.1802775637731301,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle155_rank10_obj3.png
cycle155_rank10_obj4,155.0,17_c2_x10_HighHighCOV_150723,9,10,4,23.285963487547505,transfer_warning_roi_candidate,1672.4961240310076,203.47286821705427,1576,107,1768,299,192,96,96,11139,12376,8221.47265625,8240.810546875,19.337890625,0.07142654061317444,0.07231344282627106,0.0008869022130966187,0.1802775637731301,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle155_rank10_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle155_rank10_obj4.png
cycle156_rank3_obj1,156.0,18_c2_xN_HighHighCOV_170723,0,3,1,24.80549395038122,transfer_warning_roi_candidate,1345.7414965986395,132.6530612244898,1250,37,1442,229,192,96,96,0,1938,8700.76171875,9211.66015625,510.8984375,0.06721645593643188,0.08360262215137482,0.016386166214942932,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle156_rank3_obj1.png
cycle156_rank3_obj2,156.0,18_c2_xN_HighHighCOV_170723,0,3,2,24.48233143141416,transfer_warning_roi_candidate,1200.64,1053.8666666666666,1105,958,1297,1150,192,96,96,0,1938,8426.708984375,9295.8203125,869.111328125,0.06541664153337479,0.09992702305316925,0.034510381519794464,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle156_rank3_obj2.png
cycle156_rank3_obj3,156.0,18_c2_xN_HighHighCOV_170723,0,3,3,23.783383251019146,transfer_warning_roi_candidate,1670.2857142857142,144.71428571428572,1574,49,1766,241,192,96,96,0,1938,8077.177734375,8765.869140625,688.69140625,0.06874939054250717,0.09224532544612885,0.023495934903621674,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle156_rank3_obj3.png
cycle156_rank3_obj4,156.0,18_c2_xN_HighHighCOV_170723,0,3,4,23.174091040856943,transfer_warning_roi_candidate,816.9545454545455,334.1818181818182,721,238,913,430,192,96,96,0,1938,8224.62109375,8966.3603515625,741.7392578125,0.061858899891376495,0.09674480557441711,0.03488590568304062,0.2500000000000227,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle156_rank3_obj4.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/previews/cycle156_rank3_obj4.png
